curso,ano,prova,tipoquestao,idquestao,objeto,conteudo1,conteudo2,conteudo3,gabarito,acertoscurso,acertosregiao,acertosbrasil,acertosdif,urlprova,urlsintese,urlcurso,urlcrop,urlimage
CC,2014,Geral,Discursiva,D1,Língua Portuguesa,,,,-,"57,9","57,1","55,5","2,4",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1kKjokKd-sYU2y0dJAXOGnCadoTvfI55o&export=download,https://drive.google.com/file/d/1kKjokKd-sYU2y0dJAXOGnCadoTvfI55o/view?usp=sharing
CC,2014,Geral,Discursiva,D2,Língua Portuguesa,,,,-,"43,6","48,2","48,9","-5,3",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1WFOhFsZj-GkE0Q8Z3o547vmYVnsAyckU&export=download,https://drive.google.com/file/d/1WFOhFsZj-GkE0Q8Z3o547vmYVnsAyckU/view?usp=sharing
CC,2014,Geral,Objetiva,1,"Ciência, tecnologia e sociedade. Cultura e arte.",,,,A,"63,3","58,0","59,4","3,9",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=12t-duJ903VSLWdgwfF5KiBjXo2_Mu2bA&export=download,https://drive.google.com/file/d/12t-duJ903VSLWdgwfF5KiBjXo2_Mu2bA/view?usp=sharing
CC,2014,Geral,Objetiva,2,Responsabilidade social,,,,C,"70,0","52,7","49,0","21,0",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1jweoVQb_9C8k0FXwy1YDnkRKInlN-0fz&export=download,https://drive.google.com/file/d/1jweoVQb_9C8k0FXwy1YDnkRKInlN-0fz/view?usp=sharing
CC,2014,Geral,Objetiva,3,Meio ambiente.,,,,E,"93,3","80,3","74,1","19,2",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1MkETM-Qse4B3BXlGMx0bd7ILk6NwxNVh&export=download,https://drive.google.com/file/d/1MkETM-Qse4B3BXlGMx0bd7ILk6NwxNVh/view?usp=sharing
CC,2014,Geral,Objetiva,4,"Ciência, tecnologia e sociedade.  Relações de Trabalho",,,,B,"93,3","88,7","86,2","7,1",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1bmRoU8TxSFawZFsXThP7tFqAbb9IK8Or&export=download,https://drive.google.com/file/d/1bmRoU8TxSFawZFsXThP7tFqAbb9IK8Or/view?usp=sharing
CC,2014,Geral,Objetiva,5,Inovação tecnológica.,,,,D,"40,0","39,7","41,6","-1,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1sCWLtJ-oTiyArUZRtKGfTErNWq3Yt_kn&export=download,https://drive.google.com/file/d/1sCWLtJ-oTiyArUZRtKGfTErNWq3Yt_kn/view?usp=sharing
CC,2014,Geral,Objetiva,6,Trabalho. Desigualdade de gênero.,,,,C,"66,7","63,0","63,1","3,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1gEX8UnoLFn_Nk_LvBUb98Cha0DtBE6jA&export=download,https://drive.google.com/file/d/1gEX8UnoLFn_Nk_LvBUb98Cha0DtBE6jA/view?usp=sharing
CC,2014,Geral,Objetiva,7,Trabalho. Transporte.,,,,E,"90,0","62,1","62,1","27,9",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1u7kcNatdHGbtii7ny6NQEwkUvu-B9GAV&export=download,https://drive.google.com/file/d/1u7kcNatdHGbtii7ny6NQEwkUvu-B9GAV/view?usp=sharing
CC,2014,Geral,Objetiva,8,Vida urbana e vida rural.,,,,D,"83,3","84,5","82,8","0,5",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1TBYqRMZQcd5jRr7lQZ2Z_A6ke4tQuFZK&export=download,https://drive.google.com/file/d/1TBYqRMZQcd5jRr7lQZ2Z_A6ke4tQuFZK/view?usp=sharing
CC,2014,Específica,Discursiva,D3,Algoritmos e Estruturas de Dados,Algoritmos e Estruturas de Dados,,,-,"29,3","16,4","12,2","17,1",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1_hx6m4Yz44xwUhTE_8dVmmvKlTJkKdg2&export=download,https://drive.google.com/file/d/1_hx6m4Yz44xwUhTE_8dVmmvKlTJkKdg2/view?usp=sharing
CC,2014,Específica,Discursiva,D4,Banco de Dados,Banco de Dados,,,-,"24,3","30,9","28,9","-4,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=17uJ4nCcRkV1X3kX6JYbKQuPUCPLAlCgy&export=download,https://drive.google.com/file/d/17uJ4nCcRkV1X3kX6JYbKQuPUCPLAlCgy/view?usp=sharing
CC,2014,Específica,Discursiva,D5,Algoritmos e Estruturas de Dados,Algoritmos e Estruturas de Dados,,,-,"38,7","25,2","22,7","16,0",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1GgqvmZdnMU6n5btEXqeFvJE63bwMy-Jr&export=download,https://drive.google.com/file/d/1GgqvmZdnMU6n5btEXqeFvJE63bwMy-Jr/view?usp=sharing
CC,2014,Específica,Objetiva,9,Engenharia de Software e Interação Humano-Computador,Engenharia de Software e Interação Homem-Computador,,,B,"73,3","74,2","70,7","2,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1YkSzyaDHdy2IonytPkben_ttVeVgnUGK&export=download,https://drive.google.com/file/d/1YkSzyaDHdy2IonytPkben_ttVeVgnUGK/view?usp=sharing
CC,2014,Específica,Objetiva,10,Engenharia de Software e Interação Humano-Computador,Engenharia de Software e Interação Homem-Computador,,,A,"63,3","66,8","61,2","2,1",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1TibhDaE3_ru8RSlkFBrWLm7GjJueOzv3&export=download,https://drive.google.com/file/d/1TibhDaE3_ru8RSlkFBrWLm7GjJueOzv3/view?usp=sharing
CC,2014,Específica,Objetiva,11,Sistemas Operacionais e Arquitetura de Computadores,Arquitetura de Computadores e Sistemas Operacionais,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1rdgfpyswFerqu3tWTEHpRrwpadKyhmAP&export=download,https://drive.google.com/file/d/1rdgfpyswFerqu3tWTEHpRrwpadKyhmAP/view?usp=sharing
CC,2014,Específica,Objetiva,12,Teoria da Computabilidade e Complexidade,Teoria da Computação,,,D,"36,7","29,6","26,8","9,9",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=17mfN0RX_P2fgBNUrsCFSrgYBdp7o-c5_&export=download,https://drive.google.com/file/d/17mfN0RX_P2fgBNUrsCFSrgYBdp7o-c5_/view?usp=sharing
CC,2014,Específica,Objetiva,13,Algoritmos e Estruturas de Dados,Algoritmos e Estruturas de Dados,,,B,"63,3","37,7","35,3","28,0",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1uli6GXpSdAK-9zzB4Ki72rpsXGef7yqZ&export=download,https://drive.google.com/file/d/1uli6GXpSdAK-9zzB4Ki72rpsXGef7yqZ/view?usp=sharing
CC,2014,Específica,Objetiva,14,Lógica e Matemática Discreta,Lógica e Matemática Discreta,,,B,"46,7","34,8","33,3","13,4",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1dMJT5nYR4jLvyA2UK7fPyZeKlSQEmGdO&export=download,https://drive.google.com/file/d/1dMJT5nYR4jLvyA2UK7fPyZeKlSQEmGdO/view?usp=sharing
CC,2014,Específica,Objetiva,15,"Linguagens Formais, Autômatos e Compiladores",Compiladores,,,C,"43,3","36,8","36,3","7,0",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1dbSBJ_s0G-jnda1ENWBh-qsyANLpdwLB&export=download,https://drive.google.com/file/d/1dbSBJ_s0G-jnda1ENWBh-qsyANLpdwLB/view?usp=sharing
CC,2014,Específica,Objetiva,16,Algoritmos e Estruturas de Dados,Algoritmos e Estruturas de Dados,,,C,"60,0","41,1","37,7","22,3",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1eV8ERWBPhzIXDwonyxUXVE1GBqsAmUGY&export=download,https://drive.google.com/file/d/1eV8ERWBPhzIXDwonyxUXVE1GBqsAmUGY/view?usp=sharing
CC,2014,Específica,Objetiva,17,Engenharia de Software e Interação Humano-Computador,Engenharia de Software e Interação Homem-Computador,,,A,"80,0","73,6","69,4","10,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1IEut7t1HoTs3CExE60tcAaM2es0M-PCJ&export=download,https://drive.google.com/file/d/1IEut7t1HoTs3CExE60tcAaM2es0M-PCJ/view?usp=sharing
CC,2014,Específica,Objetiva,18,Inteligência Artificial e Computacional,Inteligência Artificial e Computacional,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1G10seBZ4MbJa0OTC6nrnG_TIn9kl8SYH&export=download,https://drive.google.com/file/d/1G10seBZ4MbJa0OTC6nrnG_TIn9kl8SYH/view?usp=sharing
CC,2014,Específica,Objetiva,19,Computação Gráfica e Processamento de Imagem,Computação Gráfica e Processamento de Imagem,,,A,"13,3","17,1","14,3","-1,0",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1FtgfNigH3CGBLJ-qhWVnojNQ-9I7JwHY&export=download,https://drive.google.com/file/d/1FtgfNigH3CGBLJ-qhWVnojNQ-9I7JwHY/view?usp=sharing
CC,2014,Específica,Objetiva,20,Sistemas Operacionais e Arquitetura de Computadores,Arquitetura de Computadores e Sistemas Operacionais,,,E,"83,3","72,6","67,8","15,5",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1-3t24gsG0NwqsLVY8jsEtlPoKpgFFsvU&export=download,https://drive.google.com/file/d/1-3t24gsG0NwqsLVY8jsEtlPoKpgFFsvU/view?usp=sharing
CC,2014,Específica,Objetiva,21,Sistemas Operacionais e Arquitetura de Computadores,Arquitetura de Computadores e Sistemas Operacionais,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1YCYzFGBxxCjDu0DUdggp_DrwqsYw3UPY&export=download,https://drive.google.com/file/d/1YCYzFGBxxCjDu0DUdggp_DrwqsYw3UPY/view?usp=sharing
CC,2014,Específica,Objetiva,22,Teoria dos Grafos,Teoria dos Grafos,,,E,"20,0","28,9","25,2","-5,2",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=12143y1n0CFftLtaa2dvtfIpBLbRnGfaT&export=download,https://drive.google.com/file/d/12143y1n0CFftLtaa2dvtfIpBLbRnGfaT/view?usp=sharing
CC,2014,Específica,Objetiva,23,Fundamentos e Técnicas de Programação,Fundamentos e Técnicas de Programação,,,D,"33,3","24,5","20,7","12,6",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1z8lctiamf3x_NkEryHwPE4G7Q8JGpwO6&export=download,https://drive.google.com/file/d/1z8lctiamf3x_NkEryHwPE4G7Q8JGpwO6/view?usp=sharing
CC,2014,Específica,Objetiva,24,Banco de Dados,Banco de Dados,,,C,"76,7","77,2","74,0","2,7",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1-h7oBvZX8MOEjB0TEVxVB5xwPOUGcmtU&export=download,https://drive.google.com/file/d/1-h7oBvZX8MOEjB0TEVxVB5xwPOUGcmtU/view?usp=sharing
CC,2014,Específica,Objetiva,25,"Linguagens Formais, Autômatos e Compiladores",Compiladores,,,D,"73,3","61,2","54,1","19,2",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1OzlvGk1zrCNNIIi1ufcZFrHex7pe1OSG&export=download,https://drive.google.com/file/d/1OzlvGk1zrCNNIIi1ufcZFrHex7pe1OSG/view?usp=sharing
CC,2014,Específica,Objetiva,26,Lógica e Matemática Discreta,Lógica e Matemática Discreta,,,C,"30,0","30,8","31,3","-1,3",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1QHRsqGacLC8nJ7S7Y22DTUmznJBTRZyS&export=download,https://drive.google.com/file/d/1QHRsqGacLC8nJ7S7Y22DTUmznJBTRZyS/view?usp=sharing
CC,2014,Específica,Objetiva,27,Lógica e Matemática Discreta,Lógica e Matemática Discreta,,,B,"66,7","67,2","67,0","-0,3",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1Tw7IVzzh7USe5jQttfiNnj-93w1UQXRB&export=download,https://drive.google.com/file/d/1Tw7IVzzh7USe5jQttfiNnj-93w1UQXRB/view?usp=sharing
CC,2014,Específica,Objetiva,28,Teoria da Computabilidade e Complexidade,Teoria da Computação,,,A,"10,0","41,9","37,5","-27,5",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1McAiAkjxiOrEcz-jpruNTDuTL1CvctRE&export=download,https://drive.google.com/file/d/1McAiAkjxiOrEcz-jpruNTDuTL1CvctRE/view?usp=sharing
CC,2014,Específica,Objetiva,29,Paradigmas de Linguagens de Programação; Lógica e Matemática Discreta,Paradigmas de Linguagens de Programação,Lógica e Matemática Discreta,,C,"60,0","48,7","47,2","12,8",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1Q3PsXe9-6hxvc0dts01IxSy9z5y2y2zc&export=download,https://drive.google.com/file/d/1Q3PsXe9-6hxvc0dts01IxSy9z5y2y2zc/view?usp=sharing
CC,2014,Específica,Objetiva,30,Teoria dos Grafos; Teoria da Computabilidade e Complexidade,Teoria dos Grafos,Teoria da Computação,,A,"20,0","17,1","17,1","2,9",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=127qgvAVJFutISmPyP6fEXoidGWBBstSY&export=download,https://drive.google.com/file/d/127qgvAVJFutISmPyP6fEXoidGWBBstSY/view?usp=sharing
CC,2014,Específica,Objetiva,31,Redes de Computadores e Sistemas Distribuídos; Probabilidade e Estatística,Redes de Computadores,Sistemas Distribuídos,Probabilidade e Estatística,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1mmeVkYFOjmxKAXvK3a1KVOGPp5oFMfPU&export=download,https://drive.google.com/file/d/1mmeVkYFOjmxKAXvK3a1KVOGPp5oFMfPU/view?usp=sharing
CC,2014,Específica,Objetiva,32,Lógica e Matemática Discreta,Lógica e Matemática Discreta,,,A,"60,0","42,7","42,5","17,5",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1_xipdy9jFQ7_hwzDlVzrj2jEx91Xbilr&export=download,https://drive.google.com/file/d/1_xipdy9jFQ7_hwzDlVzrj2jEx91Xbilr/view?usp=sharing
CC,2014,Específica,Objetiva,33,Sistemas Operacionais e Arquitetura de Computadores,Arquitetura de Computadores e Sistemas Operacionais,,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1Jvhqctp4xsDOoq4DynhG4aDMcUiNf0eD&export=download,https://drive.google.com/file/d/1Jvhqctp4xsDOoq4DynhG4aDMcUiNf0eD/view?usp=sharing
CC,2014,Específica,Objetiva,34,Fundamentos e Técnicas de Programação; Sistemas Operacionais e Arquitetura de Computadores,Fundamentos e Técnicas de Programação,Arquitetura de Computadores e Sistemas Operacionais,,-,-,-,-,-,http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1R9LZhx7y4qEgCgeBFtL7nRCIDD3UHd4t&export=download,https://drive.google.com/file/d/1R9LZhx7y4qEgCgeBFtL7nRCIDD3UHd4t/view?usp=sharing
CC,2014,Específica,Objetiva,35,Sistemas Digitais,Sistemas Digitais,,,E,"33,3","25,5","22,9","10,4",http://download.inep.gov.br/educacao_superior/enade/provas/2014/03_computacao_bacharelado.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2014/2014_rel_ciencia_da_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2014/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1XJdMsEfBON5seWhyDjHG1O_PGEO3K2Mn&export=download,https://drive.google.com/file/d/1XJdMsEfBON5seWhyDjHG1O_PGEO3K2Mn/view?usp=sharing
CC,2011,Geral,Objetiva,1,"Ler e interpretar textos; extrair conclusões por indução e/ou dedução; estabelecer relações, comparações e contrastes em diferentes situações.",,,,D,"78,9","71,9","68,5","10,4",http://download.inep.gov.br/educacao_superior/enade/provas/2011/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2011/2011_rel_computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2011/relatorio/cursos/4004005824316907.pdf,https://drive.google.com/a/inf.ufsm.br/uc?id=1E6x07Gaa5db_gtFYxECtyZjIeAqooASx&export=download,https://drive.google.com/file/d/1E6x07Gaa5db_gtFYxECtyZjIeAqooASx/view?usp=sharing
